'Time and date','Cz..'
'[16:15:52.863 12/08/2009]',147.000
'[16:15:52.869 12/08/2009]',172.000
'[16:15:52.875 12/08/2009]',129.000
'[16:15:52.881 12/08/2009]',50.000
'[16:15:52.888 12/08/2009]',1.000
'[16:15:52.894 12/08/2009]',-4.000
'[16:15:52.900 12/08/2009]',-25.000
'[16:15:52.906 12/08/2009]',-28.000
'[16:15:52.913 12/08/2009]',3.000
'[16:15:52.919 12/08/2009]',-17.000
'[16:15:52.925 12/08/2009]',-21.000
'[16:15:52.931 12/08/2009]',-5.000
'[16:15:52.938 12/08/2009]',5.000
'[16:15:52.944 12/08/2009]',29.000
'[16:15:52.950 12/08/2009]',3.000
'[16:15:52.956 12/08/2009]',13.000
'[16:15:52.963 12/08/2009]',24.000
'[16:15:52.969 12/08/2009]',29.000
'[16:15:52.975 12/08/2009]',30.000
'[16:15:52.981 12/08/2009]',63.000
'[16:15:52.988 12/08/2009]',34.000
'[16:15:52.994 12/08/2009]',45.000
'[16:15:53.000 12/08/2009]',40.000
'[16:15:53.006 12/08/2009]',55.000
'[16:15:53.013 12/08/2009]',41.000
'[16:15:53.019 12/08/2009]',26.000
'[16:15:53.025 12/08/2009]',-2.000
'[16:15:53.031 12/08/2009]',25.000
'[16:15:53.038 12/08/2009]',30.000
'[16:15:53.044 12/08/2009]',19.000
'[16:15:53.050 12/08/2009]',22.000
'[16:15:53.056 12/08/2009]',21.000
'[16:15:53.063 12/08/2009]',39.000
'[16:15:53.069 12/08/2009]',44.000
'[16:15:53.075 12/08/2009]',26.000
'[16:15:53.081 12/08/2009]',44.000
'[16:15:53.088 12/08/2009]',54.000
'[16:15:53.094 12/08/2009]',74.000
'[16:15:53.100 12/08/2009]',69.000
'[16:15:53.106 12/08/2009]',60.000
'[16:15:53.113 12/08/2009]',68.000
'[16:15:53.119 12/08/2009]',60.000
'[16:15:53.125 12/08/2009]',49.000
'[16:15:53.131 12/08/2009]',39.000
'[16:15:53.138 12/08/2009]',21.000
'[16:15:53.144 12/08/2009]',26.000
'[16:15:53.150 12/08/2009]',7.000
'[16:15:53.156 12/08/2009]',-8.000
'[16:15:53.163 12/08/2009]',-3.000
'[16:15:53.169 12/08/2009]',-22.000
'[16:15:53.175 12/08/2009]',3.000
'[16:15:53.181 12/08/2009]',9.000
'[16:15:53.188 12/08/2009]',16.000
'[16:15:53.194 12/08/2009]',61.000
'[16:15:53.200 12/08/2009]',48.000
'[16:15:53.206 12/08/2009]',56.000
'[16:15:53.213 12/08/2009]',65.000
'[16:15:53.219 12/08/2009]',36.000
'[16:15:53.225 12/08/2009]',29.000
'[16:15:53.231 12/08/2009]',20.000
'[16:15:53.238 12/08/2009]',17.000
'[16:15:53.244 12/08/2009]',3.000
'[16:15:53.250 12/08/2009]',1.000
'[16:15:53.256 12/08/2009]',0.000
'[16:15:53.263 12/08/2009]',-1.000
'[16:15:53.269 12/08/2009]',-7.000
'[16:15:53.275 12/08/2009]',-22.000
'[16:15:53.281 12/08/2009]',-32.000
'[16:15:53.288 12/08/2009]',-57.000
'[16:15:53.294 12/08/2009]',-42.000
'[16:15:53.300 12/08/2009]',-29.000
'[16:15:53.306 12/08/2009]',-48.000
'[16:15:53.313 12/08/2009]',-7.000
'[16:15:53.319 12/08/2009]',-20.000
'[16:15:53.325 12/08/2009]',-26.000
'[16:15:53.331 12/08/2009]',10.000
'[16:15:53.338 12/08/2009]',2.000
'[16:15:53.344 12/08/2009]',24.000
'[16:15:53.350 12/08/2009]',17.000
'[16:15:53.356 12/08/2009]',35.000
'[16:15:53.363 12/08/2009]',44.000
'[16:15:53.369 12/08/2009]',45.000
'[16:15:53.375 12/08/2009]',66.000
'[16:15:53.381 12/08/2009]',74.000
'[16:15:53.388 12/08/2009]',67.000
'[16:15:53.394 12/08/2009]',60.000
'[16:15:53.400 12/08/2009]',22.000
'[16:15:53.406 12/08/2009]',2.000
'[16:15:53.413 12/08/2009]',24.000
'[16:15:53.419 12/08/2009]',5.000
'[16:15:53.425 12/08/2009]',18.000
'[16:15:53.431 12/08/2009]',29.000
'[16:15:53.438 12/08/2009]',33.000
'[16:15:53.444 12/08/2009]',54.000
'[16:15:53.450 12/08/2009]',31.000
'[16:15:53.456 12/08/2009]',43.000
'[16:15:53.463 12/08/2009]',61.000
'[16:15:53.469 12/08/2009]',44.000
'[16:15:53.475 12/08/2009]',26.000
'[16:15:53.481 12/08/2009]',3.000
'[16:15:53.488 12/08/2009]',-1.000
'[16:15:53.494 12/08/2009]',-36.000
'[16:15:53.500 12/08/2009]',-23.000
'[16:15:53.506 12/08/2009]',-35.000
'[16:15:53.513 12/08/2009]',-37.000
'[16:15:53.519 12/08/2009]',-40.000
'[16:15:53.525 12/08/2009]',-5.000
'[16:15:53.531 12/08/2009]',-4.000
'[16:15:53.538 12/08/2009]',0.000
'[16:15:53.544 12/08/2009]',-3.000
'[16:15:53.550 12/08/2009]',8.000
'[16:15:53.556 12/08/2009]',7.000
'[16:15:53.563 12/08/2009]',5.000
'[16:15:53.569 12/08/2009]',-31.000
'[16:15:53.575 12/08/2009]',-25.000
'[16:15:53.581 12/08/2009]',-16.000
'[16:15:53.588 12/08/2009]',-27.000
'[16:15:53.594 12/08/2009]',-3.000
'[16:15:53.600 12/08/2009]',-15.000
'[16:15:53.606 12/08/2009]',-45.000
'[16:15:53.613 12/08/2009]',-48.000
'[16:15:53.619 12/08/2009]',-49.000
'[16:15:53.625 12/08/2009]',-50.000
'[16:15:53.631 12/08/2009]',-36.000
'[16:15:53.638 12/08/2009]',-12.000
'[16:15:53.644 12/08/2009]',3.000
'[16:15:53.650 12/08/2009]',17.000
'[16:15:53.656 12/08/2009]',49.000
'[16:15:53.663 12/08/2009]',32.000
'[16:15:53.669 12/08/2009]',35.000
'[16:15:53.675 12/08/2009]',29.000
'[16:15:53.681 12/08/2009]',42.000
'[16:15:53.688 12/08/2009]',33.000
'[16:15:53.694 12/08/2009]',33.000
'[16:15:53.700 12/08/2009]',46.000
'[16:15:53.706 12/08/2009]',42.000
'[16:15:53.713 12/08/2009]',31.000
'[16:15:53.719 12/08/2009]',43.000
'[16:15:53.725 12/08/2009]',49.000
'[16:15:53.731 12/08/2009]',50.000
'[16:15:53.738 12/08/2009]',46.000
'[16:15:53.744 12/08/2009]',67.000
'[16:15:53.750 12/08/2009]',72.000
'[16:15:53.756 12/08/2009]',41.000
'[16:15:53.763 12/08/2009]',41.000
'[16:15:53.769 12/08/2009]',5.000
'[16:15:53.775 12/08/2009]',8.000
'[16:15:53.781 12/08/2009]',22.000
'[16:15:53.788 12/08/2009]',51.000
'[16:15:53.794 12/08/2009]',127.000
'[16:15:53.800 12/08/2009]',109.000
'[16:15:53.806 12/08/2009]',72.000
'[16:15:53.813 12/08/2009]',35.000
'[16:15:53.819 12/08/2009]',10.000
'[16:15:53.825 12/08/2009]',11.000
'[16:15:53.831 12/08/2009]',-4.000
'[16:15:53.838 12/08/2009]',-31.000
'[16:15:53.844 12/08/2009]',-42.000
'[16:15:53.850 12/08/2009]',-47.000
'[16:15:53.856 12/08/2009]',-62.000
'[16:15:53.863 12/08/2009]',-32.000
'[16:15:53.869 12/08/2009]',-49.000
'[16:15:53.875 12/08/2009]',-13.000
'[16:15:53.881 12/08/2009]',-17.000
'[16:15:53.888 12/08/2009]',-4.000
'[16:15:53.894 12/08/2009]',12.000
'[16:15:53.900 12/08/2009]',36.000
'[16:15:53.906 12/08/2009]',34.000
'[16:15:53.913 12/08/2009]',43.000
'[16:15:53.919 12/08/2009]',-7.000
'[16:15:53.925 12/08/2009]',-9.000
'[16:15:53.931 12/08/2009]',-14.000
'[16:15:53.938 12/08/2009]',-11.000
'[16:15:53.944 12/08/2009]',-32.000
'[16:15:53.950 12/08/2009]',-46.000
'[16:15:53.956 12/08/2009]',-49.000
'[16:15:53.963 12/08/2009]',-39.000
'[16:15:53.969 12/08/2009]',-59.000
'[16:15:53.975 12/08/2009]',-57.000
'[16:15:53.981 12/08/2009]',-65.000
'[16:15:53.988 12/08/2009]',-66.000
'[16:15:53.994 12/08/2009]',-56.000
'[16:15:54.000 12/08/2009]',-50.000
'[16:15:54.006 12/08/2009]',-31.000
'[16:15:54.013 12/08/2009]',11.000
'[16:15:54.019 12/08/2009]',-24.000
'[16:15:54.025 12/08/2009]',-16.000
'[16:15:54.031 12/08/2009]',6.000
'[16:15:54.038 12/08/2009]',2.000
'[16:15:54.044 12/08/2009]',21.000
'[16:15:54.050 12/08/2009]',12.000
'[16:15:54.056 12/08/2009]',7.000
'[16:15:54.063 12/08/2009]',20.000
'[16:15:54.069 12/08/2009]',-20.000
'[16:15:54.075 12/08/2009]',-35.000
'[16:15:54.081 12/08/2009]',-44.000
'[16:15:54.088 12/08/2009]',-78.000
'[16:15:54.094 12/08/2009]',-51.000
'[16:15:54.100 12/08/2009]',-61.000
'[16:15:54.106 12/08/2009]',-60.000
'[16:15:54.113 12/08/2009]',-46.000
'[16:15:54.119 12/08/2009]',-54.000
'[16:15:54.125 12/08/2009]',-54.000
'[16:15:54.131 12/08/2009]',-35.000
'[16:15:54.138 12/08/2009]',-44.000
'[16:15:54.144 12/08/2009]',-36.000
'[16:15:54.150 12/08/2009]',-8.000
'[16:15:54.156 12/08/2009]',-17.000
'[16:15:54.163 12/08/2009]',-6.000
'[16:15:54.169 12/08/2009]',-7.000
'[16:15:54.175 12/08/2009]',-6.000
'[16:15:54.181 12/08/2009]',9.000
'[16:15:54.188 12/08/2009]',-32.000
'[16:15:54.194 12/08/2009]',-14.000
'[16:15:54.200 12/08/2009]',-21.000
'[16:15:54.206 12/08/2009]',-34.000
'[16:15:54.213 12/08/2009]',-23.000
'[16:15:54.219 12/08/2009]',-22.000
'[16:15:54.225 12/08/2009]',-24.000
'[16:15:54.231 12/08/2009]',-16.000
'[16:15:54.238 12/08/2009]',7.000
'[16:15:54.244 12/08/2009]',-7.000
'[16:15:54.250 12/08/2009]',7.000
'[16:15:54.256 12/08/2009]',-5.000
'[16:15:54.263 12/08/2009]',10.000
'[16:15:54.269 12/08/2009]',-13.000
'[16:15:54.275 12/08/2009]',-6.000
'[16:15:54.281 12/08/2009]',10.000
'[16:15:54.288 12/08/2009]',-15.000
'[16:15:54.294 12/08/2009]',-3.000
'[16:15:54.300 12/08/2009]',6.000
'[16:15:54.306 12/08/2009]',37.000
'[16:15:54.313 12/08/2009]',36.000
'[16:15:54.319 12/08/2009]',18.000
'[16:15:54.325 12/08/2009]',14.000
'[16:15:54.331 12/08/2009]',21.000
'[16:15:54.338 12/08/2009]',8.000
'[16:15:54.344 12/08/2009]',8.000
'[16:15:54.350 12/08/2009]',-20.000
'[16:15:54.356 12/08/2009]',-40.000
'[16:15:54.363 12/08/2009]',-50.000
'[16:15:54.369 12/08/2009]',-48.000
'[16:15:54.375 12/08/2009]',-64.000
'[16:15:54.381 12/08/2009]',-40.000
'[16:15:54.388 12/08/2009]',-44.000
'[16:15:54.394 12/08/2009]',-38.000
'[16:15:54.400 12/08/2009]',-25.000
'[16:15:54.406 12/08/2009]',-58.000
'[16:15:54.413 12/08/2009]',-35.000
'[16:15:54.419 12/08/2009]',-75.000
'[16:15:54.425 12/08/2009]',-37.000
'[16:15:54.431 12/08/2009]',-48.000
'[16:15:54.438 12/08/2009]',-60.000
'[16:15:54.444 12/08/2009]',-49.000
'[16:15:54.450 12/08/2009]',-25.000
'[16:15:54.456 12/08/2009]',-12.000
'[16:15:54.463 12/08/2009]',8.000
'[16:15:54.469 12/08/2009]',11.000
'[16:15:54.475 12/08/2009]',10.000
'[16:15:54.481 12/08/2009]',24.000
'[16:15:54.488 12/08/2009]',31.000
'[16:15:54.494 12/08/2009]',31.000
'[16:15:54.500 12/08/2009]',19.000
'[16:15:54.506 12/08/2009]',7.000
'[16:15:54.513 12/08/2009]',26.000
'[16:15:54.519 12/08/2009]',7.000
'[16:15:54.525 12/08/2009]',14.000
'[16:15:54.531 12/08/2009]',-1.000
'[16:15:54.538 12/08/2009]',-17.000
'[16:15:54.544 12/08/2009]',11.000
'[16:15:54.550 12/08/2009]',4.000
'[16:15:54.556 12/08/2009]',14.000
'[16:15:54.563 12/08/2009]',27.000
'[16:15:54.569 12/08/2009]',37.000
'[16:15:54.575 12/08/2009]',31.000
'[16:15:54.581 12/08/2009]',47.000
'[16:15:54.588 12/08/2009]',42.000
'[16:15:54.594 12/08/2009]',34.000
'[16:15:54.600 12/08/2009]',5.000
'[16:15:54.606 12/08/2009]',-6.000
'[16:15:54.613 12/08/2009]',11.000
'[16:15:54.619 12/08/2009]',-9.000
'[16:15:54.625 12/08/2009]',-6.000
'[16:15:54.631 12/08/2009]',8.000
'[16:15:54.638 12/08/2009]',-14.000
'[16:15:54.644 12/08/2009]',-29.000
'[16:15:54.650 12/08/2009]',-23.000
'[16:15:54.656 12/08/2009]',-16.000
'[16:15:54.663 12/08/2009]',-37.000
'[16:15:54.669 12/08/2009]',-23.000
'[16:15:54.675 12/08/2009]',-4.000
'[16:15:54.681 12/08/2009]',69.000
'[16:15:54.688 12/08/2009]',113.000
'[16:15:54.694 12/08/2009]',140.000
'[16:15:54.700 12/08/2009]',103.000
'[16:15:54.706 12/08/2009]',46.000
'[16:15:54.713 12/08/2009]',23.000
'[16:15:54.719 12/08/2009]',0.000
'[16:15:54.725 12/08/2009]',6.000
'[16:15:54.731 12/08/2009]',-12.000
'[16:15:54.738 12/08/2009]',-29.000
'[16:15:54.744 12/08/2009]',-18.000
'[16:15:54.750 12/08/2009]',-8.000
'[16:15:54.756 12/08/2009]',-8.000
'[16:15:54.763 12/08/2009]',4.000
'[16:15:54.769 12/08/2009]',11.000
'[16:15:54.775 12/08/2009]',34.000
'[16:15:54.781 12/08/2009]',52.000
'[16:15:54.788 12/08/2009]',-38.000
'[16:15:54.794 12/08/2009]',4.000
'[16:15:54.800 12/08/2009]',-27.000
'[16:15:54.806 12/08/2009]',-16.000
'[16:15:54.813 12/08/2009]',-19.000
'[16:15:54.819 12/08/2009]',-27.000
'[16:15:54.825 12/08/2009]',-39.000
'[16:15:54.831 12/08/2009]',-30.000
'[16:15:54.838 12/08/2009]',-54.000
'[16:15:54.844 12/08/2009]',-33.000
'[16:15:54.850 12/08/2009]',-23.000
'[16:15:54.856 12/08/2009]',-15.000
'[16:15:54.863 12/08/2009]',17.000
'[16:15:54.869 12/08/2009]',2.000
'[16:15:54.875 12/08/2009]',7.000
'[16:15:54.881 12/08/2009]',22.000
'[16:15:54.888 12/08/2009]',42.000
'[16:15:54.894 12/08/2009]',83.000
'[16:15:54.900 12/08/2009]',87.000
'[16:15:54.906 12/08/2009]',76.000
'[16:15:54.913 12/08/2009]',74.000
'[16:15:54.919 12/08/2009]',46.000
'[16:15:54.925 12/08/2009]',44.000
'[16:15:54.931 12/08/2009]',23.000
'[16:15:54.938 12/08/2009]',7.000
'[16:15:54.944 12/08/2009]',-13.000
'[16:15:54.950 12/08/2009]',-7.000
'[16:15:54.956 12/08/2009]',-30.000
'[16:15:54.963 12/08/2009]',-35.000
'[16:15:54.969 12/08/2009]',-54.000
'[16:15:54.975 12/08/2009]',-65.000
'[16:15:54.981 12/08/2009]',-26.000
'[16:15:54.988 12/08/2009]',-41.000
'[16:15:54.994 12/08/2009]',-17.000
'[16:15:55.000 12/08/2009]',2.000
'[16:15:55.006 12/08/2009]',-19.000
'[16:15:55.013 12/08/2009]',3.000
'[16:15:55.019 12/08/2009]',7.000
'[16:15:55.025 12/08/2009]',8.000
'[16:15:55.031 12/08/2009]',36.000
'[16:15:55.038 12/08/2009]',3.000
'[16:15:55.044 12/08/2009]',5.000
'[16:15:55.050 12/08/2009]',28.000
'[16:15:55.056 12/08/2009]',6.000
'[16:15:55.063 12/08/2009]',29.000
'[16:15:55.069 12/08/2009]',-3.000
'[16:15:55.075 12/08/2009]',-22.000
'[16:15:55.081 12/08/2009]',-13.000
'[16:15:55.088 12/08/2009]',-34.000
'[16:15:55.094 12/08/2009]',-26.000
'[16:15:55.100 12/08/2009]',2.000
'[16:15:55.106 12/08/2009]',-8.000
'[16:15:55.113 12/08/2009]',14.000
'[16:15:55.119 12/08/2009]',7.000
'[16:15:55.125 12/08/2009]',2.000
'[16:15:55.131 12/08/2009]',21.000
'[16:15:55.138 12/08/2009]',30.000
'[16:15:55.144 12/08/2009]',50.000
'[16:15:55.150 12/08/2009]',45.000
'[16:15:55.156 12/08/2009]',48.000
'[16:15:55.163 12/08/2009]',46.000
'[16:15:55.169 12/08/2009]',47.000
'[16:15:55.175 12/08/2009]',18.000
'[16:15:55.181 12/08/2009]',10.000
'[16:15:55.188 12/08/2009]',-7.000
'[16:15:55.194 12/08/2009]',-5.000
'[16:15:55.200 12/08/2009]',11.000
'[16:15:55.206 12/08/2009]',15.000
'[16:15:55.213 12/08/2009]',56.000
'[16:15:55.219 12/08/2009]',20.000
'[16:15:55.225 12/08/2009]',4.000
'[16:15:55.231 12/08/2009]',19.000
'[16:15:55.238 12/08/2009]',24.000
'[16:15:55.244 12/08/2009]',49.000
'[16:15:55.250 12/08/2009]',46.000
'[16:15:55.256 12/08/2009]',30.000
'[16:15:55.263 12/08/2009]',50.000
'[16:15:55.269 12/08/2009]',27.000
'[16:15:55.275 12/08/2009]',36.000
'[16:15:55.281 12/08/2009]',29.000
'[16:15:55.288 12/08/2009]',-1.000
'[16:15:55.294 12/08/2009]',-7.000
'[16:15:55.300 12/08/2009]',0.000
'[16:15:55.306 12/08/2009]',10.000
'[16:15:55.313 12/08/2009]',37.000
'[16:15:55.319 12/08/2009]',8.000
'[16:15:55.325 12/08/2009]',12.000
'[16:15:55.331 12/08/2009]',42.000
'[16:15:55.338 12/08/2009]',51.000
'[16:15:55.344 12/08/2009]',39.000
'[16:15:55.350 12/08/2009]',46.000
'[16:15:55.356 12/08/2009]',60.000
'[16:15:55.363 12/08/2009]',46.000
'[16:15:55.369 12/08/2009]',27.000
'[16:15:55.375 12/08/2009]',5.000
'[16:15:55.381 12/08/2009]',25.000
'[16:15:55.388 12/08/2009]',27.000
'[16:15:55.394 12/08/2009]',27.000
'[16:15:55.400 12/08/2009]',34.000
'[16:15:55.406 12/08/2009]',23.000
'[16:15:55.413 12/08/2009]',14.000
'[16:15:55.419 12/08/2009]',34.000
'[16:15:55.425 12/08/2009]',1.000
'[16:15:55.431 12/08/2009]',4.000
'[16:15:55.438 12/08/2009]',-41.000
'[16:15:55.444 12/08/2009]',-33.000
'[16:15:55.450 12/08/2009]',-10.000
'[16:15:55.456 12/08/2009]',-16.000
'[16:15:55.463 12/08/2009]',-29.000
'[16:15:55.469 12/08/2009]',-44.000
'[16:15:55.475 12/08/2009]',-59.000
'[16:15:55.481 12/08/2009]',-58.000
'[16:15:55.488 12/08/2009]',-58.000
'[16:15:55.494 12/08/2009]',-67.000
'[16:15:55.500 12/08/2009]',-35.000
'[16:15:55.506 12/08/2009]',-11.000
'[16:15:55.513 12/08/2009]',54.000
'[16:15:55.519 12/08/2009]',105.000
'[16:15:55.525 12/08/2009]',124.000
'[16:15:55.531 12/08/2009]',90.000
'[16:15:55.538 12/08/2009]',15.000
'[16:15:55.544 12/08/2009]',6.000
'[16:15:55.550 12/08/2009]',0.000
'[16:15:55.556 12/08/2009]',-22.000
'[16:15:55.563 12/08/2009]',-22.000
'[16:15:55.569 12/08/2009]',-11.000
'[16:15:55.575 12/08/2009]',-8.000
'[16:15:55.581 12/08/2009]',-11.000
'[16:15:55.588 12/08/2009]',-13.000
'[16:15:55.594 12/08/2009]',-15.000
'[16:15:55.600 12/08/2009]',-32.000
'[16:15:55.606 12/08/2009]',-27.000
'[16:15:55.613 12/08/2009]',-21.000
'[16:15:55.619 12/08/2009]',-26.000
'[16:15:55.625 12/08/2009]',-29.000
'[16:15:55.631 12/08/2009]',-46.000
'[16:15:55.638 12/08/2009]',-30.000
'[16:15:55.644 12/08/2009]',-23.000
'[16:15:55.650 12/08/2009]',-16.000
'[16:15:55.656 12/08/2009]',1.000
'[16:15:55.663 12/08/2009]',4.000
'[16:15:55.669 12/08/2009]',-16.000
'[16:15:55.675 12/08/2009]',-7.000
'[16:15:55.681 12/08/2009]',-10.000
'[16:15:55.688 12/08/2009]',-18.000
'[16:15:55.694 12/08/2009]',-10.000
'[16:15:55.700 12/08/2009]',-5.000
'[16:15:55.706 12/08/2009]',-1.000
'[16:15:55.713 12/08/2009]',16.000
'[16:15:55.719 12/08/2009]',23.000
'[16:15:55.725 12/08/2009]',19.000
'[16:15:55.731 12/08/2009]',-2.000
'[16:15:55.738 12/08/2009]',11.000
'[16:15:55.744 12/08/2009]',15.000
'[16:15:55.750 12/08/2009]',15.000
'[16:15:55.756 12/08/2009]',30.000
'[16:15:55.763 12/08/2009]',32.000
'[16:15:55.769 12/08/2009]',22.000
'[16:15:55.775 12/08/2009]',28.000
'[16:15:55.781 12/08/2009]',49.000
'[16:15:55.788 12/08/2009]',35.000
'[16:15:55.794 12/08/2009]',30.000
'[16:15:55.800 12/08/2009]',26.000
'[16:15:55.806 12/08/2009]',3.000
'[16:15:55.813 12/08/2009]',15.000
'[16:15:55.819 12/08/2009]',-16.000
'[16:15:55.825 12/08/2009]',-18.000
'[16:15:55.831 12/08/2009]',-31.000
'[16:15:55.838 12/08/2009]',-51.000
'[16:15:55.844 12/08/2009]',-30.000
'[16:15:55.850 12/08/2009]',-53.000
'[16:15:55.856 12/08/2009]',-54.000
'[16:15:55.863 12/08/2009]',-55.000
'[16:15:55.869 12/08/2009]',-42.000
'[16:15:55.875 12/08/2009]',-49.000
'[16:15:55.881 12/08/2009]',-43.000
'[16:15:55.888 12/08/2009]',-55.000
'[16:15:55.894 12/08/2009]',-52.000
'[16:15:55.900 12/08/2009]',-33.000
'[16:15:55.906 12/08/2009]',-44.000
'[16:15:55.913 12/08/2009]',-37.000
'[16:15:55.919 12/08/2009]',-54.000
'[16:15:55.925 12/08/2009]',-58.000
'[16:15:55.931 12/08/2009]',-56.000
'[16:15:55.938 12/08/2009]',-56.000
'[16:15:55.944 12/08/2009]',-41.000
'[16:15:55.950 12/08/2009]',-21.000
'[16:15:55.956 12/08/2009]',-35.000
'[16:15:55.963 12/08/2009]',8.000
'[16:15:55.969 12/08/2009]',-5.000
'[16:15:55.975 12/08/2009]',-5.000
'[16:15:55.981 12/08/2009]',39.000
'[16:15:55.988 12/08/2009]',-6.000
'[16:15:55.994 12/08/2009]',-1.000
'[16:15:56.000 12/08/2009]',1.000
'[16:15:56.006 12/08/2009]',-10.000
'[16:15:56.013 12/08/2009]',30.000
'[16:15:56.019 12/08/2009]',21.000
'[16:15:56.025 12/08/2009]',9.000
'[16:15:56.031 12/08/2009]',35.000
'[16:15:56.038 12/08/2009]',45.000
'[16:15:56.044 12/08/2009]',39.000
'[16:15:56.050 12/08/2009]',16.000
'[16:15:56.056 12/08/2009]',-10.000
'[16:15:56.063 12/08/2009]',-7.000
'[16:15:56.069 12/08/2009]',-12.000
'[16:15:56.075 12/08/2009]',-21.000
'[16:15:56.081 12/08/2009]',-22.000
'[16:15:56.088 12/08/2009]',-41.000
'[16:15:56.094 12/08/2009]',-33.000
'[16:15:56.100 12/08/2009]',-21.000
'[16:15:56.106 12/08/2009]',3.000
'[16:15:56.113 12/08/2009]',24.000
'[16:15:56.119 12/08/2009]',54.000
'[16:15:56.125 12/08/2009]',57.000
'[16:15:56.131 12/08/2009]',56.000
'[16:15:56.138 12/08/2009]',43.000
'[16:15:56.144 12/08/2009]',89.000
'[16:15:56.150 12/08/2009]',102.000
'[16:15:56.156 12/08/2009]',72.000
'[16:15:56.163 12/08/2009]',81.000
'[16:15:56.169 12/08/2009]',68.000
'[16:15:56.175 12/08/2009]',52.000
'[16:15:56.181 12/08/2009]',60.000
'[16:15:56.188 12/08/2009]',25.000
'[16:15:56.194 12/08/2009]',3.000
'[16:15:56.200 12/08/2009]',-20.000
'[16:15:56.206 12/08/2009]',-13.000
'[16:15:56.213 12/08/2009]',-11.000
'[16:15:56.219 12/08/2009]',-27.000
'[16:15:56.225 12/08/2009]',-25.000
'[16:15:56.231 12/08/2009]',-22.000
'[16:15:56.238 12/08/2009]',-21.000
'[16:15:56.244 12/08/2009]',-33.000
'[16:15:56.250 12/08/2009]',-37.000
'[16:15:56.256 12/08/2009]',-32.000
'[16:15:56.263 12/08/2009]',-19.000
'[16:15:56.269 12/08/2009]',-35.000
'[16:15:56.275 12/08/2009]',-25.000
'[16:15:56.281 12/08/2009]',3.000
'[16:15:56.288 12/08/2009]',-3.000
'[16:15:56.294 12/08/2009]',-25.000
'[16:15:56.300 12/08/2009]',-13.000
'[16:15:56.306 12/08/2009]',-16.000
'[16:15:56.313 12/08/2009]',42.000
'[16:15:56.319 12/08/2009]',84.000
'[16:15:56.325 12/08/2009]',98.000
'[16:15:56.331 12/08/2009]',61.000
'[16:15:56.338 12/08/2009]',22.000
'[16:15:56.344 12/08/2009]',24.000
'[16:15:56.350 12/08/2009]',16.000
'[16:15:56.356 12/08/2009]',21.000
'[16:15:56.363 12/08/2009]',32.000
'[16:15:56.369 12/08/2009]',31.000
'[16:15:56.375 12/08/2009]',7.000
'[16:15:56.381 12/08/2009]',6.000
'[16:15:56.388 12/08/2009]',15.000
'[16:15:56.394 12/08/2009]',0.000
'[16:15:56.400 12/08/2009]',35.000
'[16:15:56.406 12/08/2009]',11.000
'[16:15:56.413 12/08/2009]',15.000
'[16:15:56.419 12/08/2009]',15.000
'[16:15:56.425 12/08/2009]',3.000
'[16:15:56.431 12/08/2009]',29.000
'[16:15:56.438 12/08/2009]',18.000
'[16:15:56.444 12/08/2009]',5.000
'[16:15:56.450 12/08/2009]',4.000
'[16:15:56.456 12/08/2009]',-18.000
'[16:15:56.463 12/08/2009]',-1.000
'[16:15:56.469 12/08/2009]',-13.000
'[16:15:56.475 12/08/2009]',-26.000
'[16:15:56.481 12/08/2009]',-12.000
'[16:15:56.488 12/08/2009]',-20.000
'[16:15:56.494 12/08/2009]',13.000
'[16:15:56.500 12/08/2009]',15.000
'[16:15:56.506 12/08/2009]',17.000
'[16:15:56.513 12/08/2009]',36.000
'[16:15:56.519 12/08/2009]',32.000
'[16:15:56.525 12/08/2009]',13.000
'[16:15:56.531 12/08/2009]',29.000
'[16:15:56.538 12/08/2009]',15.000
'[16:15:56.544 12/08/2009]',29.000
'[16:15:56.550 12/08/2009]',13.000
'[16:15:56.556 12/08/2009]',5.000
'[16:15:56.563 12/08/2009]',-6.000
'[16:15:56.569 12/08/2009]',2.000
'[16:15:56.575 12/08/2009]',-18.000
'[16:15:56.581 12/08/2009]',-16.000
'[16:15:56.588 12/08/2009]',-48.000
'[16:15:56.594 12/08/2009]',-12.000
'[16:15:56.600 12/08/2009]',-23.000
'[16:15:56.606 12/08/2009]',-32.000
'[16:15:56.613 12/08/2009]',-14.000
'[16:15:56.619 12/08/2009]',-34.000
'[16:15:56.625 12/08/2009]',-56.000
'[16:15:56.631 12/08/2009]',-24.000
'[16:15:56.638 12/08/2009]',-39.000
'[16:15:56.644 12/08/2009]',-20.000
'[16:15:56.650 12/08/2009]',-13.000
'[16:15:56.656 12/08/2009]',-12.000
'[16:15:56.663 12/08/2009]',8.000
'[16:15:56.669 12/08/2009]',5.000
'[16:15:56.675 12/08/2009]',3.000
'[16:15:56.681 12/08/2009]',21.000
'[16:15:56.688 12/08/2009]',-6.000
'[16:15:56.694 12/08/2009]',21.000
'[16:15:56.700 12/08/2009]',14.000
'[16:15:56.706 12/08/2009]',6.000
'[16:15:56.713 12/08/2009]',1.000
'[16:15:56.719 12/08/2009]',0.000
'[16:15:56.725 12/08/2009]',6.000
'[16:15:56.731 12/08/2009]',33.000
'[16:15:56.738 12/08/2009]',45.000
'[16:15:56.744 12/08/2009]',37.000
'[16:15:56.750 12/08/2009]',41.000
